season,player_id,player_name,team,date,opponent,is_home,is_win,game_pk,at_bats,plate_appearances,hits,doubles,triples,home_runs,total_bases,runs,rbi,walks,intentional_walks,strikeouts,hit_by_pitch,stolen_bases,caught_stealing,avg,obp,slg,ops,babip,ground_outs,air_outs,ground_into_double_play,sac_bunts,sac_flies,left_on_base,catchers_interference
2025,802117,Patrick Clohisy,Glendale Desert Dogs,2025-11-05,Mesa Solar Sox,False,True,825594,6,6,4,1,0,0,5,1,2,0,0,0,0,1,0,.264,.384,.347,.731,.667,1,1,1,0,0,2,0
2025,802117,Patrick Clohisy,Glendale Desert Dogs,2025-11-06,Peoria Javelinas,False,True,825641,4,4,2,0,0,0,2,1,2,0,0,0,0,2,0,.276,.389,.355,.744,.500,2,0,0,0,0,0,0
2025,802117,Patrick Clohisy,Glendale Desert Dogs,2025-11-11,Scottsdale Scorpions,False,True,825608,5,5,2,0,1,0,4,2,1,0,0,0,0,1,0,.284,.389,.383,.772,.400,1,2,0,0,0,3,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-07,Salt River Rafters,False,False,825635,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,.250,2,1,1,0,0,2,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-08,Surprise Saguaros,False,False,825591,4,5,2,1,0,0,3,2,0,1,0,1,0,0,0,.375,.444,.500,.944,.667,1,0,0,0,0,1,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-09,Scottsdale Scorpions,True,True,825666,5,5,3,0,0,0,3,1,1,0,0,1,0,0,0,.462,.500,.538,1.038,.750,0,1,0,0,0,0,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-14,Salt River Rafters,False,False,825636,4,4,1,0,0,0,1,1,0,0,0,1,0,0,0,.412,.444,.471,.915,.333,2,0,1,0,0,2,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-16,Scottsdale Scorpions,False,False,825621,5,5,2,0,0,0,2,0,1,0,0,2,0,0,0,.409,.435,.455,.890,.667,1,0,0,0,0,3,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-17,Surprise Saguaros,False,True,825587,4,5,1,0,0,0,1,1,0,1,0,1,0,0,0,.385,.429,.423,.852,.333,2,0,0,0,0,1,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-18,Mesa Solar Sox,True,False,825663,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,.345,.387,.379,.766,.000,1,0,1,0,0,2,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-21,Surprise Saguaros,False,False,825664,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,.323,.382,.355,.737,.000,0,1,0,0,0,1,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-23,Salt River Rafters,False,False,825630,4,5,0,0,0,0,0,0,0,1,0,1,0,1,0,.286,.359,.314,.673,.000,2,1,0,0,0,3,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-26,Salt River Rafters,True,True,825660,3,4,1,1,0,0,2,0,3,1,0,1,0,0,0,.289,.372,.342,.714,.500,1,0,0,0,0,3,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-29,Mesa Solar Sox,True,True,825656,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,.275,.370,.325,.695,.000,0,2,0,0,0,1,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-10-31,Peoria Javelinas,True,True,825659,3,3,2,1,0,0,3,1,3,0,0,0,0,0,0,.302,.388,.372,.760,.667,1,0,0,0,0,2,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-11-01,Mesa Solar Sox,False,False,825598,4,5,1,0,0,0,1,0,1,1,0,0,0,0,0,.298,.389,.362,.751,.250,1,2,0,0,0,2,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-11-05,Mesa Solar Sox,False,True,825594,5,6,0,0,0,0,0,1,1,1,0,1,0,0,0,.269,.367,.327,.694,.000,1,3,1,0,0,4,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-11-06,Peoria Javelinas,False,True,825641,4,4,3,1,0,0,4,2,2,0,0,1,0,1,0,.304,.391,.375,.766,1.000,0,0,0,0,0,0,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-11-07,Scottsdale Scorpions,True,True,825655,4,4,2,0,0,0,2,1,1,0,0,0,0,1,1,.317,.397,.383,.780,.500,1,1,0,0,0,1,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-11-10,Mesa Solar Sox,True,False,825653,2,3,2,1,0,0,3,1,0,1,0,0,0,0,0,.339,.423,.419,.842,1.000,0,0,0,0,0,0,0
2025,702690,Cutter Coffey,Glendale Desert Dogs,2025-11-11,Scottsdale Scorpions,False,True,825608,2,4,0,0,0,0,0,1,0,2,0,1,0,0,0,.328,.427,.406,.833,.000,1,0,0,0,0,1,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-07,Salt River Rafters,False,False,825635,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.250,.000,.250,.000,2,1,0,0,0,0,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-08,Surprise Saguaros,False,False,825591,3,5,2,0,0,0,2,3,2,2,0,0,0,2,0,.333,.556,.333,.889,.667,0,1,0,0,0,1,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-09,Scottsdale Scorpions,True,True,825666,2,5,2,0,0,0,2,1,1,2,0,0,0,1,0,.500,.643,.500,1.143,.667,0,1,0,0,1,0,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-15,Peoria Javelinas,False,True,825648,3,5,1,0,0,0,1,2,0,2,0,0,0,0,0,.455,.632,.455,1.087,.333,2,0,0,0,0,0,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-16,Scottsdale Scorpions,False,False,825621,4,5,1,0,0,0,1,0,0,1,0,0,0,0,0,.400,.583,.400,.983,.250,2,1,0,0,0,6,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-17,Surprise Saguaros,False,True,825587,5,6,3,1,0,0,4,2,2,1,0,1,0,1,0,.450,.600,.500,1.100,.750,1,0,0,0,0,5,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-18,Mesa Solar Sox,True,False,825663,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,.409,.576,.455,1.031,.000,0,2,0,0,0,2,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-19,Salt River Rafters,True,False,825647,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,.360,.541,.400,.941,.000,1,1,0,0,0,2,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-21,Surprise Saguaros,False,False,825581,4,4,2,0,0,0,2,0,1,0,0,1,0,0,0,.379,.537,.414,.951,.667,1,0,0,0,0,3,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-21,Surprise Saguaros,False,False,825664,3,4,1,0,0,0,1,1,1,1,0,0,0,1,0,.375,.533,.406,.939,.333,2,0,0,0,0,2,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-22,Peoria Javelinas,False,False,825643,2,4,0,0,0,0,0,1,0,2,0,1,0,0,0,.353,.531,.382,.913,.000,0,1,0,0,0,0,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-25,Peoria Javelinas,True,False,825662,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,.316,.491,.342,.833,.000,3,0,0,0,0,1,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-28,Mesa Solar Sox,False,False,825599,3,5,2,0,0,0,2,1,0,2,0,0,0,1,0,.341,.517,.366,.883,.667,1,0,0,0,0,1,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-10-30,Scottsdale Scorpions,False,False,825612,4,4,1,0,0,0,1,0,0,0,0,2,0,0,0,.333,.500,.356,.856,.500,1,0,0,0,0,3,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-11-01,Mesa Solar Sox,False,False,825598,5,5,3,1,0,0,4,0,0,0,0,0,0,0,0,.360,.507,.400,.907,.600,2,0,0,0,0,2,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-11-02,Surprise Saguaros,True,False,825658,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0,.365,.514,.404,.918,.500,0,1,0,0,0,0,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-11-04,Peoria Javelinas,True,True,825657,4,5,1,0,0,0,1,1,1,1,0,1,0,1,0,.357,.507,.393,.900,.333,1,1,0,0,0,2,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-11-06,Peoria Javelinas,False,True,825641,4,4,3,0,0,0,3,2,1,0,0,0,0,1,0,.383,.519,.417,.936,.750,0,1,0,0,0,0,0
2025,804645,Caden Connor,Glendale Desert Dogs,2025-11-10,Mesa Solar Sox,True,False,825653,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,.359,.494,.391,.885,.000,1,2,0,0,0,4,0
2025,683103,Cade Doughty,Glendale Desert Dogs,2025-11-04,Peoria Javelinas,True,True,825657,4,4,1,0,0,0,1,0,1,0,0,0,0,1,0,.250,.250,.250,.500,.250,1,2,0,0,0,5,0
2025,683103,Cade Doughty,Glendale Desert Dogs,2025-11-05,Mesa Solar Sox,False,True,825594,5,6,1,0,0,1,4,2,2,1,0,0,0,0,0,.222,.300,.556,.856,.000,1,3,1,0,0,7,0
2025,683103,Cade Doughty,Glendale Desert Dogs,2025-11-07,Scottsdale Scorpions,True,True,825655,4,4,1,1,0,0,2,1,0,0,0,0,0,0,0,.231,.286,.538,.824,.250,2,1,0,0,0,1,0
2025,683103,Cade Doughty,Glendale Desert Dogs,2025-11-10,Mesa Solar Sox,True,False,825653,3,4,1,0,0,0,1,0,0,1,0,1,0,0,1,.250,.333,.500,.833,.500,1,0,0,0,0,1,0
2025,683103,Cade Doughty,Glendale Desert Dogs,2025-11-11,Scottsdale Scorpions,False,True,825608,3,4,2,1,0,0,3,2,0,1,0,1,0,1,0,.316,.409,.579,.988,1.000,0,0,0,0,0,0,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-10-08,Surprise Saguaros,False,False,825591,4,5,2,2,0,0,4,1,1,1,0,1,0,0,0,.500,.600,1.000,1.600,.667,0,1,0,0,0,2,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-10-15,Peoria Javelinas,False,True,825648,4,5,1,0,1,0,3,1,3,1,0,0,0,0,0,.375,.500,.875,1.375,.250,2,1,0,0,0,3,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-10-19,Salt River Rafters,True,False,825647,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,.273,.429,.636,1.065,.000,1,1,0,0,0,1,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-10-22,Peoria Javelinas,False,False,825643,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.333,.467,.800,.000,3,1,0,0,0,1,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-10-26,Salt River Rafters,True,True,825660,4,4,1,0,1,0,3,1,1,0,0,0,0,0,0,.211,.318,.526,.844,.250,2,1,0,0,0,2,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-10-30,Scottsdale Scorpions,False,False,825612,4,4,1,0,1,0,3,1,0,0,0,1,0,0,0,.217,.308,.565,.873,.333,1,1,0,0,0,0,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-11-02,Surprise Saguaros,True,False,825658,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,.192,.276,.500,.776,.000,1,0,0,0,0,5,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-11-06,Peoria Javelinas,False,True,825641,4,4,0,0,0,0,0,0,2,0,0,1,0,0,0,.167,.242,.433,.675,.000,3,0,0,0,0,3,0
2025,698927,Edward Duran,Glendale Desert Dogs,2025-11-11,Scottsdale Scorpions,False,True,825608,2,4,0,0,0,0,0,1,0,2,0,1,0,1,0,.156,.270,.406,.676,.000,0,1,0,0,0,2,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-07,Salt River Rafters,False,False,825635,2,4,0,0,0,0,0,0,1,0,0,1,1,0,0,.000,.250,.000,.250,.000,1,1,0,0,1,1,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-08,Surprise Saguaros,False,False,825591,5,5,3,0,0,0,3,1,1,0,0,2,0,1,0,.429,.444,.429,.873,1.000,0,0,0,0,0,2,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-14,Salt River Rafters,False,False,825636,3,4,0,0,0,0,0,0,0,0,0,1,1,0,0,.300,.385,.300,.685,.000,1,1,0,0,0,2,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-16,Scottsdale Scorpions,False,False,825621,4,5,0,0,0,0,0,0,0,0,0,3,1,0,0,.214,.333,.214,.547,.000,0,1,0,0,0,3,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-17,Surprise Saguaros,False,True,825587,3,5,1,0,0,0,1,1,2,1,0,0,0,0,0,.235,.348,.235,.583,.250,1,2,0,0,1,1,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-18,Mesa Solar Sox,True,False,825663,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,.211,.308,.211,.519,.000,1,2,0,0,1,0,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-21,Surprise Saguaros,False,False,825581,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,.200,.345,.200,.545,.000,1,0,1,0,0,3,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-21,Surprise Saguaros,False,False,825664,4,4,1,0,0,0,1,0,0,0,0,1,0,0,0,.208,.333,.208,.541,.333,0,2,0,0,0,3,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-23,Salt River Rafters,False,False,825630,5,5,1,1,0,0,2,0,0,0,0,2,0,1,0,.207,.316,.241,.557,.333,1,1,0,0,0,3,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-25,Peoria Javelinas,True,False,825662,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,.212,.310,.242,.552,.250,2,1,0,0,0,2,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-28,Mesa Solar Sox,False,False,825599,4,5,2,0,0,0,2,1,3,1,0,0,0,0,0,.243,.340,.270,.610,.500,0,2,0,0,0,3,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-29,Mesa Solar Sox,True,True,825656,2,3,0,0,0,0,0,1,0,1,0,0,0,1,0,.231,.340,.256,.596,.000,0,2,0,0,0,3,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-10-31,Peoria Javelinas,True,True,825659,2,3,1,0,0,0,1,1,0,1,0,1,0,0,0,.244,.358,.268,.626,1.000,0,0,0,0,0,0,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-11-02,Surprise Saguaros,True,False,825658,2,3,1,0,0,0,1,0,0,1,0,1,0,0,0,.256,.375,.279,.654,1.000,0,0,0,0,0,2,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-11-04,Peoria Javelinas,True,True,825657,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0,.229,.344,.250,.594,.000,3,1,0,0,0,4,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-11-07,Scottsdale Scorpions,True,True,825655,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,.220,.364,.240,.604,.000,0,2,0,0,0,3,0
2025,814436,Ryan Galanie,Glendale Desert Dogs,2025-11-10,Mesa Solar Sox,True,False,825653,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,.212,.362,.231,.593,.000,2,0,0,0,0,1,0
2025,694188,Jesus Galiz,Glendale Desert Dogs,2025-10-14,Salt River Rafters,False,False,825636,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.333,.000,.333,.000,1,1,1,0,0,2,0
2025,694188,Jesus Galiz,Glendale Desert Dogs,2025-10-17,Surprise Saguaros,False,True,825587,3,5,2,0,0,0,2,2,0,1,0,0,1,0,0,.400,.625,.400,1.025,.667,0,1,0,0,0,1,0
2025,694188,Jesus Galiz,Glendale Desert Dogs,2025-10-21,Surprise Saguaros,False,False,825581,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,.250,.455,.250,.705,.000,1,0,0,0,0,1,0
2025,694188,Jesus Galiz,Glendale Desert Dogs,2025-10-23,Salt River Rafters,False,False,825630,3,4,1,1,0,0,2,1,0,1,0,1,0,0,0,.273,.467,.364,.831,.500,0,1,0,0,0,0,0
2025,694188,Jesus Galiz,Glendale Desert Dogs,2025-10-28,Mesa Solar Sox,False,False,825599,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,.200,.400,.267,.667,.000,0,2,0,0,0,5,0
2025,694188,Jesus Galiz,Glendale Desert Dogs,2025-11-01,Mesa Solar Sox,False,False,825598,4,4,1,0,0,0,1,0,0,0,0,1,0,0,0,.211,.375,.263,.638,.333,1,1,0,0,0,1,0
2025,694188,Jesus Galiz,Glendale Desert Dogs,2025-11-05,Mesa Solar Sox,False,True,825594,4,5,1,0,0,0,1,1,0,1,0,2,0,0,0,.217,.379,.261,.640,.500,0,1,0,0,0,3,0
2025,694188,Jesus Galiz,Glendale Desert Dogs,2025-11-10,Mesa Solar Sox,True,False,825653,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,.192,.344,.231,.575,.000,1,1,0,0,0,2,0
2025,691559,Jose D. Hernandez,Glendale Desert Dogs,2025-10-23,Salt River Rafters,False,False,825630,3,4,1,0,0,0,1,1,1,0,0,0,0,0,0,.333,.250,.333,.583,.250,1,2,1,0,1,1,0
2025,691559,Jose D. Hernandez,Glendale Desert Dogs,2025-10-29,Mesa Solar Sox,True,True,825656,3,3,3,0,0,0,3,1,2,0,0,0,0,0,0,.667,.571,.667,1.238,1.000,0,0,0,0,0,0,0
2025,691559,Jose D. Hernandez,Glendale Desert Dogs,2025-10-30,Scottsdale Scorpions,False,False,825612,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,.400,.364,.400,.764,.000,2,1,0,0,0,1,0
2025,691559,Jose D. Hernandez,Glendale Desert Dogs,2025-11-02,Surprise Saguaros,True,False,825658,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,.333,.357,.333,.690,.000,0,1,0,0,0,3,0
2025,691559,Jose D. Hernandez,Glendale Desert Dogs,2025-11-05,Mesa Solar Sox,False,True,825594,3,5,2,1,0,0,3,2,0,1,0,1,1,0,1,.400,.474,.467,.941,1.000,0,0,0,0,0,0,0
2025,691559,Jose D. Hernandez,Glendale Desert Dogs,2025-11-10,Mesa Solar Sox,True,False,825653,3,3,1,0,0,0,1,0,0,0,0,1,0,0,1,.389,.455,.444,.899,.500,0,1,0,0,0,0,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-07,Salt River Rafters,False,False,825635,3,4,0,0,0,0,0,1,0,1,0,2,0,1,0,.000,.250,.000,.250,.000,0,1,0,0,0,3,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-08,Surprise Saguaros,False,False,825591,4,5,2,0,0,1,5,2,1,0,0,1,1,1,0,.286,.444,.714,1.158,.500,0,1,0,0,0,1,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-14,Salt River Rafters,False,False,825636,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,.200,.385,.500,.885,.000,1,0,0,0,0,0,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-15,Peoria Javelinas,False,True,825648,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,.143,.333,.357,.690,.000,1,2,0,0,0,1,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-16,Scottsdale Scorpions,False,False,825621,2,3,0,0,0,0,0,0,1,0,0,0,1,1,0,.125,.333,.313,.646,.000,2,0,0,0,0,1,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-25,Peoria Javelinas,True,False,825662,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,.100,.280,.250,.530,.000,1,2,0,0,0,5,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-28,Mesa Solar Sox,False,False,825599,4,5,0,0,0,0,0,1,0,1,0,2,0,0,0,.083,.267,.208,.475,.000,1,1,0,0,0,5,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-29,Mesa Solar Sox,True,True,825656,3,3,1,1,0,0,2,0,0,0,0,1,0,0,0,.111,.273,.259,.532,.500,1,0,0,0,0,1,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-10-31,Peoria Javelinas,True,True,825659,2,3,0,0,0,0,0,0,1,0,0,2,0,0,0,.103,.250,.241,.491,.000,0,1,0,0,1,3,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-11-01,Mesa Solar Sox,False,False,825598,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,.118,.244,.235,.479,.200,3,1,1,0,0,5,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-11-06,Peoria Javelinas,False,True,825641,4,4,2,0,0,0,2,2,2,0,0,0,0,0,0,.158,.267,.263,.530,.500,1,1,0,0,0,2,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-11-07,Scottsdale Scorpions,True,True,825655,3,4,1,0,0,1,4,1,2,1,0,0,0,0,0,.171,.286,.341,.627,.000,1,1,0,0,0,0,0
2025,802469,Travis Honeyman,Glendale Desert Dogs,2025-11-10,Mesa Solar Sox,True,False,825653,3,3,1,0,0,0,1,0,1,0,0,0,0,1,0,.182,.288,.341,.629,.333,1,1,0,0,0,3,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-07,Salt River Rafters,False,False,825635,3,4,1,0,0,0,1,0,1,1,0,0,0,1,1,.333,.500,.333,.833,.333,2,0,0,0,0,0,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-15,Peoria Javelinas,False,True,825648,5,5,1,0,0,0,1,1,0,0,0,0,0,1,0,.250,.333,.250,.583,.200,1,3,0,0,0,3,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-16,Scottsdale Scorpions,False,False,825621,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.231,.167,.398,.000,2,2,0,0,0,3,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-18,Mesa Solar Sox,True,False,825663,3,3,1,0,0,1,4,1,1,0,0,1,0,0,0,.200,.250,.400,.650,.000,0,1,0,0,0,0,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-19,Salt River Rafters,True,False,825647,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,.158,.200,.316,.516,.000,2,0,0,0,0,2,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-21,Surprise Saguaros,False,False,825664,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,.130,.167,.261,.428,.000,3,0,1,0,0,5,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-22,Peoria Javelinas,False,False,825643,3,4,2,0,0,0,2,2,0,1,0,0,0,0,1,.192,.250,.308,.558,.667,1,0,0,0,0,0,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-25,Peoria Javelinas,True,False,825662,4,4,1,0,0,1,4,1,1,0,0,0,0,0,0,.200,.250,.400,.650,.000,2,1,1,0,0,2,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-26,Salt River Rafters,True,True,825660,2,4,0,0,0,0,0,2,0,2,0,2,0,0,0,.188,.278,.375,.653,.---,0,0,0,0,0,2,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-29,Mesa Solar Sox,True,True,825656,4,4,2,1,0,0,3,0,2,0,0,0,0,0,0,.222,.300,.417,.717,.500,0,2,0,0,0,1,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-10-31,Peoria Javelinas,True,True,825659,2,3,1,0,0,0,1,2,0,1,0,0,0,1,0,.237,.326,.421,.747,.500,1,0,0,0,0,0,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-11-02,Surprise Saguaros,True,False,825658,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,.220,.319,.390,.709,.000,1,0,0,0,0,1,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-11-04,Peoria Javelinas,True,True,825657,3,5,1,1,0,0,2,0,0,2,0,1,0,0,0,.227,.346,.409,.755,.500,0,1,0,0,0,1,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-11-05,Mesa Solar Sox,False,True,825594,3,6,3,0,0,0,3,2,1,3,0,0,0,0,0,.277,.414,.447,.861,1.000,0,0,0,0,0,0,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-11-06,Peoria Javelinas,False,True,825641,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,.255,.387,.412,.799,.000,3,1,0,0,0,1,0
2025,805347,Jim Jarvis,Glendale Desert Dogs,2025-11-10,Mesa Solar Sox,True,False,825653,3,4,1,1,0,0,2,0,0,1,0,0,0,1,0,.259,.394,.426,.820,.333,0,2,0,0,0,0,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-07,Salt River Rafters,False,False,825635,2,4,1,0,0,0,1,0,0,2,0,0,0,0,0,.500,.750,.500,1.250,.500,0,1,0,0,0,1,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-08,Surprise Saguaros,False,False,825591,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,.125,.300,.125,.425,.000,4,1,0,0,0,4,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-09,Scottsdale Scorpions,True,True,825666,3,5,1,0,0,0,1,2,0,2,0,1,0,0,0,.182,.400,.182,.582,.500,1,0,1,0,0,1,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-14,Salt River Rafters,False,False,825636,3,4,0,0,0,0,0,1,0,1,0,2,0,1,0,.143,.368,.143,.511,.000,0,1,0,0,0,2,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-15,Peoria Javelinas,False,True,825648,4,5,1,0,0,0,1,0,0,1,0,1,0,0,0,.167,.375,.167,.542,.333,1,1,0,0,0,0,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-16,Scottsdale Scorpions,False,False,825621,4,5,2,0,0,0,2,0,1,1,0,1,0,0,1,.227,.414,.227,.641,.667,1,0,0,0,0,1,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-18,Mesa Solar Sox,True,False,825663,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0,.250,.438,.250,.688,.500,0,1,0,0,0,1,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-19,Salt River Rafters,True,False,825647,4,4,2,0,0,0,2,1,0,0,0,0,0,0,0,.286,.444,.286,.730,.500,1,1,0,0,0,0,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-21,Surprise Saguaros,False,False,825581,1,4,0,0,0,0,0,0,1,2,0,0,0,0,0,.276,.450,.276,.726,.000,1,1,0,0,1,1,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-22,Peoria Javelinas,False,False,825643,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,.250,.432,.250,.682,.000,2,1,1,0,0,4,0
2025,688460,Josh Kasevich,Glendale Desert Dogs,2025-10-23,Salt River Rafters,False,False,825630,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,.243,.408,.243,.651,.200,2,2,0,0,0,2,0
