game_pk,date,venue,inning,half_inning,pitcher_id,pitcher_name,batter_id,batter_name,pitch_number,pitch_type_code,pitch_type_desc,call,start_speed,end_speed,extension,release_x,release_y,release_z,spin_rate,spin_direction,break_angle,break_length,break_vertical,break_vertical_induced,break_horizontal,zone,plate_time,type_confidence,launch_speed,launch_angle,total_distance,trajectory,hardness,hit_location
825618,2025-10-06,Scottsdale Stadium,1,bottom,691000,Carson Montgomery,801194,Max Anderson,4,SI,Sinker,Swinging Strike,94.7,87.2,6.275438468450335,-1.2967784236878024,50.002256374758886,5.544229646383307,2267,205,38.4,4.8,-17.3,13.1,13.8,6,0.39630627759890835,0.93,,,,,,
825618,2025-10-06,Scottsdale Stadium,1,bottom,691000,Carson Montgomery,801194,Max Anderson,5,SI,Sinker,Foul Tip,95.9,88.4,6.050700004148153,-1.2482832524416287,50.00199015891269,5.6124569713067824,2215,208,33.6,4.8,-16.9,12.7,11.2,12,0.39139750814977337,0.93,,,,,,
825618,2025-10-06,Scottsdale Stadium,1,bottom,691000,Carson Montgomery,801075,Walker Janek,1,FF,Four-Seam Fastball,"In play, run(s)",94.9,87.1,6.049042657594869,-1.5567954443288505,50.006299853361924,5.550559860963144,2468,206,25.2,2.4,-11.9,18.4,5.8,5,0.3961274584765295,0.9,100.2,18.0,302.0,line_drive,hard,9
825618,2025-10-06,Scottsdale Stadium,1,bottom,691000,Carson Montgomery,814409,Seaver King,1,SL,Slider,Ball,84.1,77.4,5.9419676588480534,-1.908938183157591,50.00527446096266,5.728861379437664,2689,57,10.8,8.4,-36.6,1.9,-7.2,11,0.4462484404550233,0.89,,,,,,
825618,2025-10-06,Scottsdale Stadium,1,bottom,691000,Carson Montgomery,814409,Seaver King,2,SL,Slider,Foul,83.5,76.5,6.149267092037539,-1.9508746760169766,50.00048618542833,5.585060606176439,2505,64,7.2,9.6,-40.1,-0.8,-4.9,2,0.45126328313337893,0.91,,,,,,
825618,2025-10-06,Scottsdale Stadium,1,bottom,691000,Carson Montgomery,814409,Seaver King,3,SI,Sinker,"In play, out(s)",94.7,86.7,6.025580903937158,-1.5873419157110689,50.000363206278344,5.588855266478963,2160,201,36.0,4.8,-17.4,13.1,12.4,4,0.39725767569866033,0.91,97.4,3.0,98.0,line_drive,medium,3
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,702253,Cam Collier,1,SI,Sinker,Ball,94.3,86.0,7.012034750284706,2.4892129517866666,50.00366049318968,5.652347402656035,2044,124,36.0,6.0,-19.9,10.9,-14.4,12,0.39975919593268294,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,702253,Cam Collier,2,SI,Sinker,Ball,92.6,84.8,7.058091060327506,2.582353236820447,50.00484937186078,5.560031176064198,1937,125,33.6,7.2,-26.2,5.8,-16.9,12,0.4064391365486797,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,702253,Cam Collier,3,SI,Sinker,"In play, out(s)",93.5,85.2,7.133860939010615,2.452649486661491,50.00629310857269,5.504377459050277,2024,126,31.2,6.0,-22.9,8.5,-13.9,6,0.40365732804983034,2.0,,,,ground_ball,medium,6
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,694230,Hendry Mendez,1,SL,Slider,"In play, run(s)",82.8,76.9,6.84574420086087,2.755736661992254,50.003776364798014,5.571837620521032,1990,4,6.0,8.4,-37.3,2.3,3.8,9,0.4526552987540722,2.0,95.8,32.0,372.0,fly_ball,medium,89
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,806263,Brandon Winokur,1,FF,Four-Seam Fastball,Swinging Strike,94.7,86.4,7.0405066067871225,2.392156787721613,50.00125267099771,5.519158756344924,2133,119,31.2,4.8,-17.9,12.7,-10.7,5,0.39830252832550883,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,806263,Brandon Winokur,2,CH,Changeup,Swinging Strike,85.6,78.5,7.220678533720979,2.5785382601861735,50.00115542203043,5.498155693699273,1921,107,25.2,7.2,-27.0,10.3,-13.0,14,0.4398917604227579,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,806263,Brandon Winokur,3,FF,Four-Seam Fastball,Swinging Strike,94.1,85.5,7.2149368011396655,2.2838893167371035,50.004117496019404,5.3140148566489485,2204,112,27.6,4.8,-20.4,10.8,-10.6,13,0.4024631369277367,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,702601,Lamar King Jr.,1,FF,Four-Seam Fastball,Ball,94.7,86.6,6.960986059411723,2.5325692102862813,50.00687038685084,5.535618732398277,2229,122,32.4,4.8,-17.5,13.0,-11.2,12,0.39742166354278163,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,702601,Lamar King Jr.,2,CH,Changeup,Swinging Strike,86.1,79.0,7.262774801922761,2.469126446248777,50.00093678979072,5.50618088642769,1959,112,28.8,7.2,-28.0,9.0,-15.4,14,0.4373600473182595,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,702601,Lamar King Jr.,3,CH,Changeup,Foul,86.3,79.1,7.293942739114295,2.4286660389677013,50.00013545667071,5.539417584744467,1869,107,32.4,7.2,-26.5,10.3,-16.4,14,0.43664043139414677,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,top,687562,Jake Bennett,702601,Lamar King Jr.,4,FF,Four-Seam Fastball,"In play, out(s)",94.6,86.8,7.072861076733719,2.428476715089013,50.00016249983422,5.489815073826775,2145,118,27.6,4.8,-20.9,9.7,-11.0,1,0.3979637015701174,2.0,50.6,1.0,32.0,ground_ball,soft,3
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,695763,Sam Petersen,1,SL,Slider,Foul,84.6,78.8,6.057097577597747,-1.8900221238670716,50.00283251124397,5.460587375668116,2597,48,12.0,8.4,-34.8,2.9,-7.2,14,0.442416128853488,0.89,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,695763,Sam Petersen,2,SL,Slider,"In play, no out",82.8,76.2,6.047717227727372,-1.9082303796584184,50.0006639133183,5.559559384360162,2593,38,6.0,9.6,-40.1,-0.2,-4.7,7,0.45425685565016716,0.91,105.1,16.0,280.0,line_drive,hard,7
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,701337,Ethan Petry,1,SI,Sinker,Called Strike,94.3,86.0,6.053322649475896,-1.5243125499453571,50.00455489006528,5.555058230550721,2161,206,36.0,4.8,-16.8,14.0,12.1,4,0.3996828281583298,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,701337,Ethan Petry,2,SI,Sinker,Foul,94.3,86.1,6.0784633606988665,-1.4741644797444873,50.003088134819635,5.56098276658558,2219,207,33.6,4.8,-17.0,13.7,11.5,7,0.39962379964545525,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,701337,Ethan Petry,3,FF,Four-Seam Fastball,Called Strike,93.9,86.0,6.1808305886729595,-1.3334119798053157,50.00119096624573,5.553799239131548,2355,205,8.4,2.4,-13.2,17.8,1.8,8,0.400773493677252,0.97,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,692238,Parks Harber,1,SI,Sinker,"In play, out(s)",94.0,86.2,6.161983646933857,-1.3761240460604502,50.00339464262841,5.51197781171617,2344,205,40.8,4.8,-15.7,15.2,13.4,13,0.400231378859754,2.0,76.4,-41.0,3.0,ground_ball,medium,6
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,700784,Jeron Williams,1,SL,Slider,Foul,83.1,75.8,6.097816463597891,-1.8106807240122587,50.00204743649446,5.667135528142566,2629,45,10.8,8.4,-38.0,1.8,-7.6,1,0.454088661573679,0.9,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,700784,Jeron Williams,2,SI,Sinker,Ball,94.1,86.4,6.161534831461625,-1.330695712359584,50.00175841318945,5.443594993854267,2451,203,34.8,4.8,-18.1,12.8,12.4,14,0.4003093951052503,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,700784,Jeron Williams,3,SI,Sinker,Ball,94.6,86.7,6.26817885699699,-1.3699465115423548,50.004303292218324,5.412969699059048,2196,207,37.2,4.8,-16.1,14.6,12.0,14,0.39837499179525127,0.92,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,700784,Jeron Williams,4,SL,Slider,Ball,85.6,78.5,6.242504062355219,-1.3679344924278263,50.00103326677774,5.267326266057247,2715,40,9.6,9.6,-42.7,-4.7,-8.0,14,0.44388135021181574,0.89,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,700784,Jeron Williams,5,SI,Sinker,Foul,94.4,85.6,6.113707345198094,-1.5544180370359306,50.004413308920235,5.685321125340662,2346,199,42.0,6.0,-19.4,11.5,17.5,11,0.40000332323914645,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,2,bottom,691000,Carson Montgomery,700784,Jeron Williams,6,SI,Sinker,Swinging Strike,94.2,86.2,6.194944156066857,-1.554267632078794,50.00400570987575,5.379296275803334,2304,207,42.0,4.8,-17.6,13.3,15.6,13,0.40014709514457536,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,701682,Braedon Karpathios,1,FF,Four-Seam Fastball,"In play, no out",93.0,85.0,7.133542265022269,2.673277047247709,50.003990846831435,5.590632538824127,2106,124,28.8,4.8,-21.0,10.7,-11.6,3,0.40514241004352414,2.0,92.5,0.0,56.0,ground_ball,medium,7
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,690961,Enrique Bradfield Jr.,1,SL,Slider,Called Strike,81.4,75.7,6.966686653282273,2.7552207476667068,50.0051671601288,5.595569950999657,1892,0,3.6,8.4,-39.6,1.2,2.3,5,0.4602010721897223,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,690961,Enrique Bradfield Jr.,2,SI,Sinker,Ball,93.1,85.4,7.200458145533131,2.6810302445409784,50.00597629992437,5.476990414003576,2062,122,32.4,6.0,-23.6,7.9,-14.9,14,0.4044086764032393,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,690961,Enrique Bradfield Jr.,3,SI,Sinker,Foul,92.5,84.5,7.226212284935676,2.639107333155124,50.00076732303695,5.474971223128961,1974,120,31.2,7.2,-25.7,6.4,-15.2,5,0.4077860715933417,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,690961,Enrique Bradfield Jr.,4,SL,Slider,Ball,81.9,75.9,6.927198752076211,2.80192262603865,50.00550977289778,5.452007089059015,2028,337,6.0,8.4,-37.9,2.8,4.0,13,0.45935855659953617,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,690961,Enrique Bradfield Jr.,5,FF,Four-Seam Fastball,Ball,92.7,85.0,7.167315384814288,2.609016099204746,50.00567898492608,5.577254551643198,2039,122,22.8,4.8,-20.4,11.5,-8.8,11,0.4064386409828482,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,690961,Enrique Bradfield Jr.,6,FF,Four-Seam Fastball,Ball,93.2,85.4,7.15711127561431,2.6403733768204396,50.00462756691097,5.428830487092661,2122,119,28.8,4.8,-19.2,12.4,-10.7,11,0.40458234268124826,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,699114,Leo Balcazar,1,CH,Changeup,"In play, no out",84.1,77.5,7.142984924593737,2.767962942860454,50.0055218320753,5.593618008448802,1971,106,22.8,7.2,-28.0,10.6,-12.0,12,0.4462717491526069,2.0,67.0,8.0,88.0,ground_ball,medium,9
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,806071,Jonny Farmelo,1,SI,Sinker,"In play, run(s)",92.4,84.0,7.260063414621208,2.8272629676842347,50.00397476288711,5.472340159713483,2090,123,38.4,6.0,-21.6,10.8,-17.0,5,0.4092767671375439,2.0,103.8,26.0,399.0,fly_ball,hard,8
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,701771,Billy Amick,1,FF,Four-Seam Fastball,Called Strike,93.4,85.3,7.02458531460744,2.749434087411243,50.000125476189055,5.465864497394127,2266,120,33.6,4.8,-16.9,14.6,-10.9,1,0.40395788669335,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,701771,Billy Amick,2,FF,Four-Seam Fastball,Swinging Strike,93.5,85.6,7.078268806529744,2.8605374756891755,50.004470298438044,5.529977714250313,2223,123,33.6,4.8,-17.9,13.4,-11.9,3,0.40267180491010324,2.0,,,,,,
